00:00:00,0,0,0,0.010395
00:01:00,0,0,0,0.013751
00:02:00,0,0,0,0.012731
00:03:00,0,0,0,0.013751
00:04:00,0,0,0,0.010395
00:05:00,0,0,0,0.01874
00:06:00,0,0,0,0.010395
00:07:00,0,0,0,0.009002
00:08:00,0,0,0,0.010395
00:09:00,0,0,0,0.015592
00:10:00,0,0,0,0.017238
00:11:00,0,0,0,0.015592
00:12:00,0,0,0,0.018004
00:13:00,0,0,0,0.0147
00:14:00,0,0,0,0.013751
00:15:00,0,0,0,0.011622
00:16:00,0,0,0,0.009002
00:17:00,0,0,0,0.016436
00:18:00,0,0,0,0.012731
00:19:00,0,0,0,0.012731
00:20:00,0,0,0,0.012731
00:21:00,0,0,0,0.005197
00:22:00,0,0,0,0.0147
00:23:00,0,0,0,0.012731
00:24:00,0,0,0,0.0147
00:25:00,0,0,0,0.012731
00:26:00,0,0,0,0.015592
00:27:00,0,0,0,0.01874
00:28:00,0,0,0,0.012731
00:29:00,0,0,0,0.012731
00:30:00,0,0,0,0.013751
00:31:00,0,0,0,0.012731
00:32:00,0,0,0,0.0147
00:33:00,0,0,0,0.015592
00:34:00,0,0,0,0.010395
00:35:00,0,0,0,0.011622
00:36:00,0,0,0,0.00735
00:37:00,0,0,0,0.013751
00:38:00,0,0,0,0.012731
00:39:00,0,0,0,0.011622
00:40:00,0,0,0,0.010395
00:41:00,0,0,0,0.013751
00:42:00,0,0,0,0.012731
00:43:00,0,0,0,0.0147
00:44:00,0,0,0,0.015592
00:45:00,0,0,0,0.010395
00:46:00,0,0,0,0.016436
00:47:00,0,0,0,0.016436
00:48:00,0,0,0,0.009002
00:49:00,0,0,0,0.016436
00:50:00,0,0,0,0.011622
00:51:00,0,0,0,0.011622
00:52:00,0,0,0,0.010395
00:53:00,0,0,0,0.012731
00:54:00,0,0,0,0.010395
00:55:00,0,0,0,0.012731
00:56:00,0,0,0,0.012731
00:57:00,0,0,0,0.010395
00:58:00,0,0,0,0.00735
00:59:00,0,0,0,0.011622
01:00:00,0,0,0,0.017238
01:01:00,0,0,0,0.015592
01:02:00,0,0,0,0.0147
01:03:00,0,0,0,0.00735
01:04:00,0,0,0,0.010395
01:05:00,0,0,0,0.011622
01:06:00,0,0,0,0.010395
01:07:00,0,0,0,0.012731
01:08:00,0,0,0,0.011622
01:09:00,0,0,0,0.009002
01:10:00,0,0,0,0.016436
01:11:00,0,0,0,0.0147
01:12:00,0,0,0,0.00735
01:13:00,0,0,0,0.011622
01:14:00,0,0,0,0.011622
01:15:00,0,0,0,0.0147
01:16:00,0,0,0,0.010395
01:17:00,0,0,0,0.015592
01:18:00,0,0,0,0.01874
01:19:00,0,0,0,0.009002
01:20:00,0,0,0,0.012731
01:21:00,0,0,0,0.0147
01:22:00,0,0,0,0.010395
01:23:00,0,0,0,0.013751
01:24:00,0,0,0,0.011622
01:25:00,0,0,0,0.011622
01:26:00,0,0,0,0.0147
01:27:00,0,0,0,0.011622
01:28:00,0,0,0,0.017238
01:29:00,0,0,0,0.016436
01:30:00,0,0,0,0.016436
01:31:00,0,0,0,0.012731
01:32:00,0,0,0,0.012731
01:33:00,0,0,0,0.012731
01:34:00,0,0,0,0.011622
01:35:00,0,0,0,0.009002
01:36:00,0,0,0,0.010395
01:37:00,0,0,0,0.0147
01:38:00,0,0,0,0.020129
01:39:00,0,0,0,0.012731
01:40:00,0,0,0,0.013751
01:41:00,0,0,0,0.005197
01:42:00,0,0,0,0.011622
01:43:00,0,0,0,0.0147
01:44:00,0,0,0,0.0147
01:45:00,0,0,0,0.012731
01:46:00,0,0,0,0.012731
01:47:00,0,0,0,0.010395
01:48:00,0,0,0,0.015592
01:49:00,0,0,0,0.010395
01:50:00,0,0,0,0.011622
01:51:00,0,0,0,0.012731
01:52:00,0,0,0,0.010395
01:53:00,0,0,0,0.012731
01:54:00,0,0,0,0.010395
01:55:00,0,0,0,0.012731
01:56:00,0,0,0,0.017238
01:57:00,0,0,0,0.012731
01:58:00,0,0,0,0.011622
01:59:00,0,0,0,0.0147
02:00:00,0,0,0,0.016436
02:01:00,0,0,0,0.013751
02:02:00,0,0,0,0.012731
02:03:00,0,0,0,0.011622
02:04:00,0,0,0,0.0147
02:05:00,0,0,0,0.015592
02:06:00,0,0,0,0.012731
02:07:00,0,0,0,0.011622
02:08:00,0,0,0,0.015592
02:09:00,0,0,0,0.011622
02:10:00,0,0,0,0.011622
02:11:00,0,0,0,0.011622
02:12:00,0,0,0,0.013751
02:13:00,0,0,0,0.015592
02:14:00,0,0,0,0.010395
02:15:00,0,0,0,0.013751
02:16:00,0,0,0,0.015592
02:17:00,0,0,0,0.017238
02:18:00,0,0,0,0.010395
02:19:00,0,0,0,0.018004
02:20:00,0,0,0,0.0147
02:21:00,0,0,0,0.018004
02:22:00,0,0,0,0.011622
02:23:00,0,0,0,0.0147
02:24:00,0,0,0,0.012731
02:25:00,0,0,0,0.0147
02:26:00,0,0,0,0.00735
02:27:00,0,0,0,0.013751
02:28:00,0,0,0,0.013751
02:29:00,0,0,0,0.010395
02:30:00,0,0,0,0.013751
02:31:00,0,0,0,0.011622
02:32:00,0,0,0,0.012731
02:33:00,0,0,0,0.010395
02:34:00,0,0,0,0.010395
02:35:00,0,0,0,0.0147
02:36:00,0,0,0,0.019447
02:37:00,0,0,0,0.011622
02:38:00,0,0,0,0.012731
02:39:00,0,0,0,0.010395
02:40:00,0,0,0,0.010395
02:41:00,0,0,0,0.010395
02:42:00,0,0,0,0.013751
02:43:00,0,0,0,0.011622
02:44:00,0,0,0,0.012731
02:45:00,0,0,0,0.017238
02:46:00,0,0,0,0.0147
02:47:00,0,0,0,0.011622
02:48:00,0,0,0,0.016436
02:49:00,0,0,0,0.015592
02:50:00,0,0,0,0.015592
02:51:00,0,0,0,0.009002
02:52:00,0,0,0,0.013751
02:53:00,0,0,0,0.013751
02:54:00,0,0,0,0.013751
02:55:00,0,0,0,0.012731
02:56:00,0,0,0,0.013751
02:57:00,0,0,0,0.0147
02:58:00,0,0,0,0.00735
02:59:00,0,0,0,0.015592
03:00:00,0,0,0,0.009002
03:01:00,0,0,0,0.016436
03:02:00,0,0,0,0.013751
03:03:00,0,0,0,0.00735
03:04:00,0,0,0,0.011622
03:05:00,0,0,0,0.017238
03:06:00,0,0,0,0.015592
03:07:00,0,0,0,0.012731
03:08:00,0,0,0,0.012731
03:09:00,0,0,0,0.0147
03:10:00,0,0,0,0.011622
03:11:00,0,0,0,0.011622
03:12:00,0,0,0,0.011622
03:13:00,0,0,0,0.015592
03:14:00,0,0,0,0.0147
03:15:00,0,0,0,0.010395
03:16:00,0,0,0,0.012731
03:17:00,0,0,0,0.0147
03:18:00,0,0,0,0.012731
03:19:00,0,0,0,0.0147
03:20:00,0,0,0,0.011622
03:21:00,0,0,0,0.011622
03:22:00,0,0,0,0.013751
03:23:00,0,0,0,0.011622
03:24:00,0,0,0,0.017238
03:25:00,0,0,0,0.0147
03:26:00,0,0,0,0.010395
03:27:00,0,0,0,0.0147
03:28:00,0,0,0,0.017238
03:29:00,0,0,0,0.012731
03:30:00,0,0,0,0.012731
03:31:00,0,0,0,0.01874
03:32:00,0,0,0,0.010395
03:33:00,0,0,0,0.010395
03:34:00,0,0,0,0.0147
03:35:00,0,0,0,0.011622
03:36:00,0,0,0,0.005197
03:37:00,0,0,0,0.0147
03:38:00,0,0,0,0.00735
03:39:00,0,0,0,0.009002
03:40:00,0,0,0,0.01874
03:41:00,0,0,0,0.0147
03:42:00,0,0,0,0.011622
03:43:00,0,0,0,0.010395
03:44:00,0,0,0,0.017238
03:45:00,0,0,0,0.010395
03:46:00,0,0,0,0.010395
03:47:00,0,0,0,0.011622
03:48:00,0,0,0,0.010395
03:49:00,0,0,0,0.010395
03:50:00,0,0,0,0.0147
03:51:00,0,0,0,0.015592
03:52:00,0,0,0,0.012731
03:53:00,0,0,0,0.011622
03:54:00,0,0,0,0.0147
03:55:00,0,0,0,0.016436
03:56:00,0,0,0,0.013751
03:57:00,0,0,0,0.009002
03:58:00,0,0,0,0.013751
03:59:00,0,0,0,0.011622
04:00:00,0,0,0,0.012731
04:01:00,0,0,0,0.013751
04:02:00,0,0,0,0.0147
04:03:00,0,0,0,0.013751
04:04:00,0,0,0,0.015592
04:05:00,0,0,0,0.00735
04:06:00,0,0,0,0.010395
04:07:00,0,0,0,0.0147
04:08:00,0,0,0,0.015592
04:09:00,0,0,0,0.013751
04:10:00,0,0,0,0.010395
04:11:00,0,0,0,0.012731
04:12:00,0,0,0,0.005197
04:13:00,0,0,0,0.009002
